tweet_id,user_id,created_at,text,url,mentions,lang,favorites,retweets,replies,quotes,views,hashtags
1075101465260236800,4714760909,Tue Dec 18 18:52:18 +0000 2018,Winners will be announced by 9pm,,,en,8,1,1,0,,
1075123504595591168,4714760909,Tue Dec 18 20:19:52 +0000 2018,"Thanks to all the participants Minimum duration is 7days Your funds go to your core savings when you Safelock for less than 90 days. If up to 90 days, they go to your Flex account which you can access for free. Interest on target savings is prorated and paid daily",,,en,13,3,1,0,,
1075082110921265152,4714760909,Tue Dec 18 17:35:23 +0000 2018,Yes,,@NisforNora,und,0,0,0,0,,
1075797092289953792,4714760909,Thu Dec 20 16:56:28 +0000 2018,Wow,,,qst,14,6,3,1,,
1075122764959354881,4714760909,Tue Dec 18 20:16:56 +0000 2018,Winner 2. Congratulations,,,en,3,1,1,0,,
1075122938205138945,4714760909,Tue Dec 18 20:17:37 +0000 2018,And our last winner Congratulations,,,en,6,1,0,0,,
1075122850648985603,4714760909,Tue Dec 18 20:17:17 +0000 2018,Winner 4. Congratulations,,,en,6,2,0,0,,
1075122808592756737,4714760909,Tue Dec 18 20:17:07 +0000 2018,Winner 3. Congratulations,,,en,6,1,1,0,,
1075080386290610178,4714760909,Tue Dec 18 17:28:32 +0000 2018,We love you but you missed it ,,@NisforNora,en,0,0,0,0,,
1075122697955356678,4714760909,Tue Dec 18 20:16:40 +0000 2018,Winner 1. Congratulations,,,en,2,1,0,1,,
1076095425625640960,4714760909,Fri Dec 21 12:41:57 +0000 2018,Are you trying to use the 'Direct Bank' option,,@saratu,en,0,0,1,0,,
1075442307317579776,4714760909,Wed Dec 19 17:26:41 +0000 2018,"Hi Amali, apologies for the delay. Kindly send us a DM with your email address so we can follow up accordingly.",,@Angel_stiitch,en,0,0,1,0,,
1075715680048168960,4714760909,Thu Dec 20 11:32:58 +0000 2018,On the amount you are withdrawing.,,@iam_olutayo,en,0,0,0,0,,
1075341198850777088,4714760909,Wed Dec 19 10:44:55 +0000 2018,"Hi, we responded to your DM. Kindly reply.",,@ChefEneSoulfood,en,0,0,0,0,,
1075645633946624001,4714760909,Thu Dec 20 06:54:38 +0000 2018,Good morning. Simply log in and click on autosave,,@o_evans90,en,0,0,0,0,,
1075354053620711424,4714760909,Wed Dec 19 11:36:00 +0000 2018,KIndly send us a DM with your full name and phone numbers.,,@King_Karen_ @obakemi_ @SamuelAmanyi @the_loloruby @Klasickal,en,2,0,0,0,,
1075139160686673925,4714760909,Tue Dec 18 21:22:05 +0000 2018,We have just sent you a DM,,@tumbiya @femi_golden,en,0,0,1,0,,
1075075765505527819,4714760909,Tue Dec 18 17:10:11 +0000 2018,"How well do you know Piggybank 1. What is the minimum duration you can set for a target savings 2. When you safelock funds for less than 90 days, where do your funds go after maturity 3. How often is interest paid on target savings",https://t.co/6rEXy6aaTz,,en,17,10,64,1,,
1075075411263008770,4714760909,Tue Dec 18 17:08:46 +0000 2018,"We are giving out 5 planners from on Instagram. To win, be among the first five people to correctly answer the questions in our next tweet.",https://t.co/LO5RaVj7Tb,@powerplannerayd,en,13,8,2,1,,
1075079284589584391,4714760909,Tue Dec 18 17:24:10 +0000 2018,You guys know the answers are in your app yes ,,,en,13,1,5,0,,
1075059100189368322,4714760909,Tue Dec 18 16:03:57 +0000 2018,Watch out for our giveaway by 6pm,,,en,54,12,23,2,,
1075079455708774400,4714760909,Tue Dec 18 17:24:50 +0000 2018,So far we've gotten just one correct answer ,,,en,6,1,2,0,,
1075045137976315905,4714760909,Tue Dec 18 15:08:28 +0000 2018,ARE YOU READY TO DRAFT YOUR GOALS FOR 2019,,,en,10,1,1,0,,
1075044957243801602,4714760909,Tue Dec 18 15:07:45 +0000 2018,Have you ever thought about what your 2019 goals might be Or do you plan to leave it till the 1st of January to lump it together with your usual New Years Resolution A wise man once said The most successful people already know where theyre going to be in a years time,,,en,8,5,1,1,,
1075005596217344000,4714760909,Tue Dec 18 12:31:21 +0000 2018,Hi Kindly send us a DM so that we can help.,,@AbbyOyebade,en,0,0,1,0,,
1075074704581349377,4714760909,Tue Dec 18 17:05:58 +0000 2018,"on Instagram have come up with a 2019 Power Planner to help you plan and execute your daily, weekly, monthly or quarterly goals. It is specially designed to empower you to achieve your 2019 goals and accelerate your dreams.",,@Powerplannerayd,en,5,4,2,0,,
1074950380684001280,4714760909,Tue Dec 18 08:51:57 +0000 2018,We love you too ,,@Joypanam,en,1,1,0,0,,
1074704725130526721,4714760909,Mon Dec 17 16:35:48 +0000 2018,Kindly send us a DM with your registered phone number and your email address so we can confirm.,,@Bebef8m,en,0,0,1,0,,
1075079785049677825,4714760909,Tue Dec 18 17:26:09 +0000 2018,But you didn't get it ,,@Youstilldunnohu,en,0,0,1,0,,
1074662077434904576,4714760909,Mon Dec 17 13:46:20 +0000 2018,"Hi Kindly visit to learn more about the platform. If you still have any questions, please ask.",https://t.co/uiPfagmyuh,@realobservist @NisforNora,en,0,0,0,0,,
1075021175875616768,4714760909,Tue Dec 18 13:33:15 +0000 2018,HI. Kindly send the email address via DM so that we can help.,,@AbbyOyebade,en,0,0,0,0,,
1074659521115635712,4714760909,Mon Dec 17 13:36:10 +0000 2018,"Hi Nora, we automatically debit you everyday. You can also top up if you wish.",,@NisforNora @OdunEweniyi,en,0,0,0,0,,
1074732737402155008,4714760909,Mon Dec 17 18:27:06 +0000 2018,Apologies for the inconvenience. Kindly send us a DM with the error message youre getting..,,@_AdeFunke_ @Piggybank,en,0,0,0,0,,
1074427117079855104,4714760909,Sun Dec 16 22:12:41 +0000 2018,WE WONNNNNNNNNNNNNNNNNNNNNNNNNNNN,https://t.co/ouLVBqi98D,,en,77,16,8,5,,
1074003203346366465,4714760909,Sat Dec 15 18:08:12 +0000 2018,Apologies for the delay with this. Kindly send us a DM with your email address so we can follow up immediately,,@fozadoza,en,0,0,2,0,,
1074236710450540545,4714760909,Sun Dec 16 09:36:04 +0000 2018,Kindly visit the website gt to create an account and get started.,https://t.co/N4QfG98yZd,@foodlurhver,en,2,0,0,0,,
1074571759045754881,4714760909,Mon Dec 17 07:47:26 +0000 2018,Thank you,,@echebirijnr,en,3,0,0,0,,
1074236877442609152,4714760909,Sun Dec 16 09:36:44 +0000 2018,Funds return automatically at the exact time of the day it was locked.,,@OnaedoM,en,0,0,1,0,,
1074250762635698181,4714760909,Sun Dec 16 10:31:55 +0000 2018,We already replied your email with a proof that it has been processed successfully.,,@jexsz,en,0,0,1,0,,
1074406050869202944,4714760909,Sun Dec 16 20:48:58 +0000 2018,Apologies for the delay. Kindly send us a DM with your account details so we can follow up..,,@Edgothboy,en,0,0,1,0,,
1074239499889184770,4714760909,Sun Dec 16 09:47:09 +0000 2018,"For instance, if you created a SafeLock 3 months ago by 12 Noon and you set the return date for today, funds will be returned at exactly 12 Noon today. Kindly check your transaction history to confirm the exact time funds were locked.",,@OnaedoM,en,0,0,0,0,,
1074658053516070916,4714760909,Mon Dec 17 13:30:20 +0000 2018,Hi Kindly send us a DM so that we can help.,,@NASIRUDAHIRU9,en,0,0,0,0,,
1074588962918944768,4714760909,Mon Dec 17 08:55:48 +0000 2018,Good morning. Kindly send us your email address via DM.,,@badex,en,0,0,0,0,,
1074331246044606466,4714760909,Sun Dec 16 15:51:43 +0000 2018,Kindly send us a DM with your email address so we can help..,,@_Mercy_A,en,0,0,0,0,,
1074610521918357504,4714760909,Mon Dec 17 10:21:28 +0000 2018,Good morning Kindly log into your dashboard and make a request for withdrawal.,,@92ideas,en,0,0,0,0,,
1074003114821324802,4714760909,Sat Dec 15 18:07:51 +0000 2018,Kindly send us a DM with your email address so we can help fix the issue with your debit card..,,@lilydawordsmith @DiamondBankNG,en,0,0,0,0,,
1072449259692351488,4714760909,Tue Dec 11 11:13:23 +0000 2018,Have you joined this challenge Have you told someone about this challenge yet Let's race to the new year together guys,https://t.co/YkDLDblDAv,,en,14,8,3,0,,
1073141518679138305,4714760909,Thu Dec 13 09:04:10 +0000 2018,"Throwback to when we received an award from , for being in the top 100 fastest growing SMEs in Nigeria. Thank you for honoring us with this award, we never take things like this for granted.",https://t.co/Xr0lqycEEH,@BusinessDayNg,en,43,17,1,2,,
1072837416237584387,4714760909,Wed Dec 12 12:55:47 +0000 2018,"No off days for us, so we'll like to live through you. What are your holiday plans guys",https://t.co/aNyP1xVzwa,,en,7,2,1,0,,
1072179087513399296,4714760909,Mon Dec 10 17:19:49 +0000 2018,"They say All work and no play makes Jack a dull boy, and so we are going to be at Oya Make We Groove tomorrow . If you see or throwing it down on the dance floor, please make a video ",https://t.co/Dl0Dlpijtp,@OdunEweniyi @JoshChibueze,en,12,5,0,0,,
1072734425132208130,4714760909,Wed Dec 12 06:06:32 +0000 2018,Thank you Sarah ,https://t.co/dWODQJwO5C,@Mz_Dilla @Vont3ss,en,1,0,0,0,,
1073534913448681472,4714760909,Fri Dec 14 11:07:23 +0000 2018,"As you highlighted in the screenshot you posted earlier from our FAQs which clearly answers your question, we acquired Gold Microfinance Bank, an MFB regulated by the CBN.",,@StockmanNigeria @demolarashid @cenbank,en,2,3,1,0,,
1072179348592095232,4714760909,Mon Dec 10 17:20:51 +0000 2018,Kindly visit the website gt to create an account.,https://t.co/N4QfG98yZd,@EbiKingsley04 @OpeGreat @AmTeni @chastecharity,en,3,0,0,0,,
1072464637243875328,4714760909,Tue Dec 11 12:14:29 +0000 2018,Hi Kindly send us a DM so that we can help.,,@daveed_kz,en,0,0,1,0,,
1072178894944563201,4714760909,Mon Dec 10 17:19:03 +0000 2018,Awesome. Please send us a DM with your email address and phone number.,,@militarymodell,en,0,0,1,0,,
1073838015578017792,4714760909,Sat Dec 15 07:11:48 +0000 2018,"Good morning. If you give up on your target savings challenge before the set date, funds will be moved back to your core savings.",,@uzezzi_,en,0,0,1,0,,
1072178966046367745,4714760909,Mon Dec 10 17:19:20 +0000 2018,"Hi You can start with as little as 100. You also get to decide if you want to save daily, weekly, monthly or when it's convenient for you. Kindly visit for more information.",https://t.co/XkHhRvkwpz,@silvergeorge63,en,0,0,0,0,,
1073160724929789952,4714760909,Thu Dec 13 10:20:29 +0000 2018,Thank you ,,@MrFaniyi_,en,0,0,0,0,,
1072222622958653440,4714760909,Mon Dec 10 20:12:48 +0000 2018,It's the 3 digit number at the back of your debit card.,,@silvergeorge63,en,0,0,1,0,,
1072455816194723840,4714760909,Tue Dec 11 11:39:26 +0000 2018,It's simply a guide to show how target savings works.,,@slyalubo,en,0,0,0,0,,
1073174730671341568,4714760909,Thu Dec 13 11:16:09 +0000 2018,Good afternoon. Unfortunately that isn't possible for now.,,@Litiini,en,0,0,0,0,,
1074003027139457024,4714760909,Sat Dec 15 18:07:30 +0000 2018,Apologies for the inconvenience. Our payment processor had to take down Diamond bank temporarily to resolve some issues.,,@lilydawordsmith @DiamondBankNG,en,0,0,0,0,,
1071062663923462145,4714760909,Fri Dec 07 15:23:33 +0000 2018,Soooooooo. We created a Race To The New Year challenge with a 6000 target and you guys really went challenge accepted,https://t.co/uQNPz0Nb8D,,en,9,3,2,0,,
1072063859882688512,4714760909,Mon Dec 10 09:41:56 +0000 2018,Reason 24538001 why you should use Piggybank WE ACTUALLY HELP YOU SAVE.,,,en,13,9,3,1,,
1071754011026604033,4714760909,Sun Dec 09 13:10:43 +0000 2018,A concept ,,,en,5,5,0,0,,
1072049720695099393,4714760909,Mon Dec 10 08:45:45 +0000 2018,Hugs,,@LuyiDee,en,0,0,1,0,,
1071057784404393984,4714760909,Fri Dec 07 15:04:09 +0000 2018,Kindly visit the website gt to create an account and get started immediately.,https://t.co/N4QfG98yZd,@UcheDuru35,en,0,0,1,0,,
1072155082375004160,4714760909,Mon Dec 10 15:44:25 +0000 2018,"For core savings and SafeLock, the minimum is 3 months while for target savings, minimum duration is 7days.",,@smug55,en,0,0,1,0,,
1071056779096801280,4714760909,Fri Dec 07 15:00:10 +0000 2018,"Oh wow. We basically just officially launched Target Savings. Kindly open your app, theres a green ad with a group savings challenge  Race to the New Year. Click on it to join.",,@mz_mmachi,en,3,0,1,0,,
1071450998265298944,4714760909,Sat Dec 08 17:06:39 +0000 2018,Seen and replied.,,@KidBold,en,0,0,0,0,,
1071307263216943104,4714760909,Sat Dec 08 07:35:30 +0000 2018,Good morning. Kindly send us a DM so that we can help,,@Eiinitials1,en,0,0,0,0,,
1072155622521663489,4714760909,Mon Dec 10 15:46:34 +0000 2018,The cvv2 is the 3 digit number at the back of your debit card.,,@Neh_nie,en,0,0,0,0,,
1072154382307856387,4714760909,Mon Dec 10 15:41:39 +0000 2018,"Yes, it is. If you're experiencing any delays, Kindly send us a DM",,@Dontohbad21,en,0,0,0,0,,
1071053925036515328,4714760909,Fri Dec 07 14:48:49 +0000 2018,"Hi David, there is no minimum. However, this can only be done only on your set withdrawal day.",,@dachiunlimited,en,0,0,0,0,,
1072155498944679936,4714760909,Mon Dec 10 15:46:05 +0000 2018,"Thank you for your feedback. For now, you'll need a debit card to get started. We're working on multiple payment options.",,@belleestephany,en,0,0,0,0,,
1072154804984651777,4714760909,Mon Dec 10 15:43:19 +0000 2018,"Typically, we encourage you to keep your emergency funds in your bank account. Piggybank helps you put away funds you're extremely comfortable with not touching for a period.",,@smug55,en,0,0,1,0,,
1071054178552856583,4714760909,Fri Dec 07 14:49:50 +0000 2018,Apologies for the inconvenience. This is actually a temporary downtime from your bank. Kindly make another attempt in a few hours.,,@LamidiBabaAmala @TheUnscripted_,en,0,0,0,0,,
1069505822978396160,4714760909,Mon Dec 03 08:17:13 +0000 2018,"We were nominated for the Future Awards Africa Prize for Technology This is a really huge deal and we know it's because of you guys, so we really just want to say Thank You. TFAA2018",https://t.co/4BZlFd0VcU,,en,41,21,2,2,,TFAA2018
1071034891553423362,4714760909,Fri Dec 07 13:33:11 +0000 2018,Do like  if you got an email from Somto .,,,en,154,22,90,18,,
1069504504385675264,4714760909,Mon Dec 03 08:11:58 +0000 2018,Hi guys ,,,en,20,3,10,0,,
1070770911178047491,4714760909,Thu Dec 06 20:04:13 +0000 2018,Pride ,,,qme,1,0,1,0,,Pride
1070705639586975750,4714760909,Thu Dec 06 15:44:51 +0000 2018,N10.,,@demolarashid,und,1,0,0,0,,
1070832592268783616,4714760909,Fri Dec 07 00:09:19 +0000 2018,We operate as an MFB regulated by the CBN.,,@Ay_Shemzy @younglass007,en,1,0,1,0,,
1068908698968432640,4714760909,Sat Dec 01 16:44:27 +0000 2018,It has. We have also just sent you proof of payment via DM.,,@Cakes_by_fay,en,1,0,1,0,,
1070724640526491649,4714760909,Thu Dec 06 17:00:22 +0000 2018,Money ,,@Yemi_DOROcute,en,0,0,0,0,,
1070344900812726281,4714760909,Wed Dec 05 15:51:25 +0000 2018,Kindly send us a DM with your email address with the exact error message you're getting and your email address.,,@MOR___A,en,0,0,1,0,,
1070948128558338048,4714760909,Fri Dec 07 07:48:25 +0000 2018,Good morning. You can find out more here gt,https://t.co/uiPfagmyuh,@Chielsie @TheUnscripted_,en,0,0,0,0,,
1070799100931702784,4714760909,Thu Dec 06 21:56:14 +0000 2018,"For a duration of a month or 2, we'll encourage you to use the Target Savings feature which gets you 10 per annum paid daily. For SafeLock, we encourage a minimum of 90days.",,@Chielsie @TheUnscripted_,en,0,0,2,0,,
1070765081506529280,4714760909,Thu Dec 06 19:41:03 +0000 2018,We're working on this. Apologies for the inconvenience. You'll be debited soon.,,@AbeBey__,en,0,0,0,0,,
1070771867718483972,4714760909,Thu Dec 06 20:08:01 +0000 2018,Kindly send us a DM with your email address so we can follow up immediately.,,@lucreshia11,en,0,0,0,0,,
1070799243126947847,4714760909,Thu Dec 06 21:56:48 +0000 2018,Safelock gets you 12.4 per annum.,,@Chielsie @TheUnscripted_,en,0,0,0,0,,
1070572147804962816,4714760909,Thu Dec 06 06:54:24 +0000 2018,It's automatically paid to your PiggyFlex account if you lock funds for at least 90days.,,@Dontohbad21,en,0,0,0,0,,
1068877369950306305,4714760909,Sat Dec 01 14:39:58 +0000 2018,Welcome to December guys. It's never too late to start saving. Remember January has 90 days ,https://t.co/jJ2sDmp28g,,en,25,15,5,1,,
1068120909674934273,4714760909,Thu Nov 29 12:34:04 +0000 2018,"at , speaking on market penetration strategies and acquiring your first customers. FBAcceleratorGuestExpertSeries Fbstartaccelerator",https://t.co/Ate7l3mqJx,@OdunEweniyi @Cc_HUB,en,9,8,0,0,,FBAcceleratorGuestExpertSeries Fbstartaccelerator
1068803735357464576,4714760909,Sat Dec 01 09:47:22 +0000 2018,"Good morning. Typically it's instant, however for amounts higher than 300000, it could take up to 3 working hours.",,@AlexKrojo,en,0,0,2,0,,
1068083625307095040,4714760909,Thu Nov 29 10:05:54 +0000 2018,"Hi Kindly visit for more information. If you still have any questions, please send us a DM.",https://t.co/uiPfagmyuh,@Oyizadiva,en,1,0,0,0,,
1068496070127349760,4714760909,Fri Nov 30 13:24:49 +0000 2018,"Hi Michael, kindly click on account settings and then autosave settings",,@Mcbaloo,en,0,0,1,0,,
1068800790243012608,4714760909,Sat Dec 01 09:35:40 +0000 2018,"If the duration is less than 90days, it goes to your core savings. However, if it's more than 90days, it goes to your PiggyFlex account.",,@tobyokonkwo,en,0,0,1,0,,
1068803898578821120,4714760909,Sat Dec 01 09:48:01 +0000 2018,Good morning. Kindly download the app on Play store or App store. Search for ,"https://t.co/N4QfG98yZd""",@teepapi711,en,0,0,0,0,,
1068496768525045760,4714760909,Fri Nov 30 13:27:35 +0000 2018,How do you mean DM,,@mitchime09,en,1,0,0,0,,
1068497357950603264,4714760909,Fri Nov 30 13:29:56 +0000 2018,Thanks ,,@Dedoughyean,en,0,0,0,0,,
1068842941794459648,4714760909,Sat Dec 01 12:23:10 +0000 2018,Your withdrawal date was already set for today and you have made the request. Funds will be processed soon.,,@Cakes_by_fay @MsTariah,en,0,0,1,0,,
1068841205205737473,4714760909,Sat Dec 01 12:16:16 +0000 2018,On it..,,@AlexKrojo,en,0,0,0,0,,
1068496180894666756,4714760909,Fri Nov 30 13:25:15 +0000 2018,"Hi Wale, no, it wont be possible. Apologies for the inconveniences.",,@waleOG,en,0,0,0,0,,
1068841123798532096,4714760909,Sat Dec 01 12:15:56 +0000 2018,Apologies for the inconvenience. We are following this up right away.,,@vdjmobi,en,0,0,0,0,,
1068817808337723392,4714760909,Sat Dec 01 10:43:17 +0000 2018,Thank you for the feedback. Kindly send us a DM with a screenshot of the error message youre getting.,,@EziahaA,en,0,0,0,0,,
1068496350571057152,4714760909,Fri Nov 30 13:25:56 +0000 2018,"The max amount you can save per transaction using the quicksave option is N500,000. However, you can do this multiple times in a day.",,@tomilayo_,en,0,0,0,0,,
1067745868986703872,4714760909,Wed Nov 28 11:43:47 +0000 2018,There's always rice at home. Be like Michael. PiggyBankNG,https://t.co/o5T547gF93,,en,6,3,0,0,,PiggyBankNG
1067823746705166337,4714760909,Wed Nov 28 16:53:15 +0000 2018,Kindly send us a DM,,@Mz_lorpeh,en,0,0,2,0,,
1067467280060157952,4714760909,Tue Nov 27 17:16:46 +0000 2018,Good evening. Are you trying to check your core savings balance Kindly send a screenshot of what your dashboard looks like.,,@epmib,en,1,1,1,0,,
1067901292289376256,4714760909,Wed Nov 28 22:01:23 +0000 2018,We do ma'am ,,@Joypanam,en,2,1,1,0,,
1067417678346928129,4714760909,Tue Nov 27 13:59:40 +0000 2018,Hi. Kindly send us a DM so that we can help.,,@CupofCoffee_xo,en,0,0,1,0,,
1068035453075562496,4714760909,Thu Nov 29 06:54:29 +0000 2018,"No, it's not. Kindly check your internet connection and try again.",,@codehakase,en,0,0,1,0,,
1067342744706838528,4714760909,Tue Nov 27 09:01:55 +0000 2018,We're maintaining the old app Piggybank Lite for lowend Android devices. The new app has new and improved features and is available on the Playstore when you search with ',https://t.co/N4QfG98yZd',@EzraelAni,en,0,0,0,0,,
1067030659108098050,4714760909,Mon Nov 26 12:21:48 +0000 2018,Funds are moved to your core savings which you can only access for free on your set withdrawal date.,,@thetosintoge,en,0,0,1,0,,
1067367937168875520,4714760909,Tue Nov 27 10:42:01 +0000 2018,"Yes, 0700 933 933 933",,@b_kaykara,und,0,0,0,0,,
1068078293822439424,4714760909,Thu Nov 29 09:44:43 +0000 2018,Kindly send us a DM with your email address so we can help.,,@miss_nwawe,en,0,0,0,0,,
1067367481763946496,4714760909,Tue Nov 27 10:40:13 +0000 2018,Hi. Apologies for the inconvenience. Kindly send us a DM so that we can help.,,@Namteerah,en,0,0,0,0,,
1067104965439750146,4714760909,Mon Nov 26 17:17:04 +0000 2018,Yes you can delete the old android app. The new one has new and improved features.,,@TheWeirddNerd,en,0,0,0,0,,
1068078750011715586,4714760909,Thu Nov 29 09:46:32 +0000 2018,"We have just simulated again and It does work perfectly. Kindly clear your browser cache, ensure you have a stable internet connection and try again.",,@codehakase,en,0,0,0,0,,
1066984661908422656,4714760909,Mon Nov 26 09:19:01 +0000 2018,Which is your favorite way to save and why MondayMotivation,https://t.co/YAiAqRnSJr,,en,20,10,9,2,,MondayMotivation
1065927484129067008,4714760909,Fri Nov 23 11:18:10 +0000 2018,"With Piggybank, say byebye to those two annoying words. Download the app today on the iOS app store or Google Play Store. You are welcome ",https://t.co/G8OGhj1Lwx,,en,9,11,0,1,,
1065289952869695489,4714760909,Wed Nov 21 17:04:51 +0000 2018,It's a payment link. You can have friends or family send funds directly to your Piggybank account using your PiggyLink,,@Bodakgod,en,1,0,1,0,,
1066287569925799936,4714760909,Sat Nov 24 11:09:01 +0000 2018,Good afternoon. Kindly send your email address via DM,,@AlamuBolaji,en,0,0,1,0,,
1067022548053962753,4714760909,Mon Nov 26 11:49:34 +0000 2018,"Hi good afternoon. If you have saved up to 80 of your target at the end date, you can withdraw for free.",,@thetosintoge,en,0,0,1,0,,
1065227219960762369,4714760909,Wed Nov 21 12:55:34 +0000 2018,Hi We have a new app for Android in your Play Store. Kindly delete the previous app and download the new one.,,@P_O_CbyMimi,en,0,0,1,0,,
1065522504867958784,4714760909,Thu Nov 22 08:28:56 +0000 2018,Thanks,,@Drugballard,en,0,0,0,0,,
1065289694739599370,4714760909,Wed Nov 21 17:03:50 +0000 2018,Click on 'account settings' and then 'my piggy points'. It's the first option. cc,,@Sugaarrbaby @The_Nenye,en,0,0,1,1,,
1065226719697739777,4714760909,Wed Nov 21 12:53:35 +0000 2018,Good afternoon. Kindly see your DM.,,@P_O_CbyMimi,en,0,0,0,0,,
1065522427101413378,4714760909,Thu Nov 22 08:28:37 +0000 2018,Hi Kindly send us a DM so we can help.,,@poirotsam,en,0,0,0,0,,
1066984110546128896,4714760909,Mon Nov 26 09:16:50 +0000 2018,Hello. Kindly send us a DM so that we can help.,,@OgunpaimoTywoh,en,0,0,0,0,,
1066276626810511360,4714760909,Sat Nov 24 10:25:32 +0000 2018,"Hi Funke, kindly send us a DM with your email address.",,@Dontohbad21,en,0,0,0,0,,
1065234237161390081,4714760909,Wed Nov 21 13:23:27 +0000 2018,"Once you delete the current one, you'll only see one on Play store.",,@P_O_CbyMimi,en,0,0,0,0,,
1067001224585773056,4714760909,Mon Nov 26 10:24:50 +0000 2018,Sincere apologies for the delayed response. We have just sent you a DM.,,@OgunpaimoTywoh,en,0,0,0,0,,
1065989303854088192,4714760909,Fri Nov 23 15:23:49 +0000 2018,"We are here for you, guys.",,@LayoOgunbanwo @OdunEweniyi @JoshChibueze @NonsoEagle,en,0,0,0,0,,
1066276230826209280,4714760909,Sat Nov 24 10:23:58 +0000 2018,"Hi, apologies for the inconvenience. Kindly send us a DM with the exact error message youre getting so we can advise accordingly.",,@Tolany_,en,0,0,0,0,,
1064500053748969473,4714760909,Mon Nov 19 12:46:04 +0000 2018,"You can create a challenge for anything really. It doesn't matter whether it's personal or as a group. Also, you can have as many challenges as you want.",https://t.co/LanJuDl0LX,,en,7,8,4,0,,
1065199926341246976,4714760909,Wed Nov 21 11:07:07 +0000 2018,Thank you Maureen  MyPiggyBankStory,https://t.co/E4KWdyTwz0,,en,19,4,0,0,,MyPiggyBankStory
1064501049476751360,4714760909,Mon Nov 19 12:50:02 +0000 2018,"Once you meet up with your target, your funds go to your Flex account which you can access for free. However, if you fail to meet up with your target DATE and AMOUNT and instead choose to give up the challenge, your funds go to your core savings.",https://t.co/kqQtrlCcVJ,,en,6,2,1,1,,
1065155332454998016,4714760909,Wed Nov 21 08:09:55 +0000 2018,Coming through,https://t.co/mJmO2olYor,@doktordandy @jesustickz @yeankhar @MassageOvis,en,1,0,1,0,,
1064489799179018241,4714760909,Mon Nov 19 12:05:20 +0000 2018,"Hi guys If you were to create a target savings challenge, what would it be for",,,en,24,7,21,15,,
1064540647426850816,4714760909,Mon Nov 19 15:27:23 +0000 2018,Hi 2500,,@iamSwith,und,1,1,0,0,,
1064831024352452608,4714760909,Tue Nov 20 10:41:14 +0000 2018,It's on the amount you're withdrawing.,,@samomidiji,en,0,0,1,0,,
1065178053863706624,4714760909,Wed Nov 21 09:40:12 +0000 2018,Hi Kindly send us a DM so that we can help.,,@Abisolathegreat,en,0,0,1,0,,
1064495561959776256,4714760909,Mon Nov 19 12:28:13 +0000 2018,Hi Simply log in and make a request for withdrawal.,,@kehindeGeorge_,en,0,0,1,0,,
1065208936452841472,4714760909,Wed Nov 21 11:42:55 +0000 2018,Thank you ,,@Aikay_cee,en,0,0,0,0,,
1064919666949349376,4714760909,Tue Nov 20 16:33:28 +0000 2018,Glad to hear that,,@Joypanam,en,1,1,0,0,,
1065192240224587776,4714760909,Wed Nov 21 10:36:35 +0000 2018,Good morning. We just sent you a DM.,,@MzJUDDIE,en,0,0,0,0,,
1064508013694894081,4714760909,Mon Nov 19 13:17:42 +0000 2018,"Yeah, if you had previously set your withdrawal date.",,@kehindeGeorge_,en,0,0,0,0,,
1064436509355507714,4714760909,Mon Nov 19 08:33:34 +0000 2018,Good morning. Apologies for the inconvenience. Kindly call back.,,@joyajulz,en,0,0,0,0,,
1064585854394470405,4714760909,Mon Nov 19 18:27:01 +0000 2018,"If it's less than 90days, funds return to your core savings and you can only access it for free on your set withdrawal date.",,@dozieinspires,en,0,0,0,0,,
1064585725969088512,4714760909,Mon Nov 19 18:26:30 +0000 2018,"If funds have been locked for over 90days, it returns to your PiggyFlex account and you can access your funds for free instantly.",,@dozieinspires,en,0,0,1,0,,
1064642404165320704,4714760909,Mon Nov 19 22:11:43 +0000 2018,"Hi Sodiq Simply click on your account settings to see your Piggy Points Also, you can only withdraw to your Flex account on your free withdrawal day.",,@Geektutor,en,0,0,0,0,,
1064569992811819008,4714760909,Mon Nov 19 17:23:59 +0000 2018,"Hi Olubanke, apologies for the inconvenience. This bug has been fixed and a new update is now available. Kindly check your AppStore or Playstore to update.",,@olubankecoker,en,0,0,0,0,,
1062282103658819584,4714760909,Tue Nov 13 09:52:44 +0000 2018,Guys Have you created or joined any savings challenge yet Simply click on create and choose either the personal or group challenge and set your date and target amount. It's never too late to save guys TargetSavings,https://t.co/Y9t6EoMysr,,en,15,9,7,0,,TargetSavings
1064248707380596736,4714760909,Sun Nov 18 20:07:19 +0000 2018,Yes please,,@didihasfaith,en,0,0,1,0,,
1064144388895502342,4714760909,Sun Nov 18 13:12:47 +0000 2018,"Hi, how can we help",,@OroAdunni,en,0,0,1,0,,
1063418935880704000,4714760909,Fri Nov 16 13:10:06 +0000 2018,"Hi Amaka, theres no such thing on Funds are 100 secure and you can track your transactions at anytime.",https://t.co/N4QfG98yZd.,@The_amakaa,en,0,0,1,0,,
1064270028357464065,4714760909,Sun Nov 18 21:32:02 +0000 2018,Click on 'account settings' then 'my piggy points'..,,@didihasfaith,en,0,0,1,0,,
1064215539675992064,4714760909,Sun Nov 18 17:55:31 +0000 2018,"No, it won't ",,@OroAdunni,en,1,0,0,0,,
